avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob,method,seed,periodic_k,budget,eve_speed
0.5,0.9734218128690684,0.02657818713093147,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,2,80,0.0
0.5,0.9735333419418077,0.026466658058192174,3.357038431179853,0.075,0.925,periodic,42,2,80,2.0
0.5,0.9734552047582026,0.026544795241797425,3.3447052128886035,0.075,0.925,periodic,43,2,80,2.0
0.5,0.9734218128690684,0.026578187130931474,3.3978295293641825,0.075,0.925,periodic,44,2,80,2.0
0.5,0.973725621317961,0.0262743786820389,3.425405083787867,0.09166666666666666,0.9083333333333333,periodic,42,2,80,4.0
0.5,0.9736484826647946,0.026351517335205334,3.4172137128754656,0.09166666666666666,0.9083333333333333,periodic,43,2,80,4.0
0.5,0.9736164339063776,0.02638356609362235,3.447488622306923,0.08333333333333333,0.9166666666666666,periodic,44,2,80,4.0
0.5,0.9737707520837394,0.02622924791626054,3.4411488868887847,0.1,0.9,periodic,42,2,80,6.0
0.5,0.9737292819591997,0.026270718040800226,3.442038365050708,0.1,0.9,periodic,43,2,80,6.0
0.5,0.9736576271743852,0.026342372825614656,3.4779552584111793,0.1,0.9,periodic,44,2,80,6.0
0.5,0.9737802882337283,0.026219711766271678,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,2,80,8.0
0.5,0.9737739513589574,0.026226048641042655,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,2,80,8.0
0.5,0.9737066817240887,0.026293318275911318,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,2,80,8.0
0.16666666666666666,0.8266585015954746,0.17334149840452537,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,4,20,0.0
0.16666666666666666,0.8231752718914996,0.17682472810850036,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,4,20,0.0
0.16666666666666666,0.825484979819872,0.17451502018012807,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,4,20,0.0
0.16666666666666666,0.8266862633643856,0.17331373663561445,3.3590995046604717,0.075,0.925,periodic,42,4,20,2.0
0.16666666666666666,0.8232060258656406,0.17679397413435927,3.3445532193136183,0.075,0.925,periodic,43,4,20,2.0
0.16666666666666666,0.825484979819872,0.17451502018012807,3.397386458280665,0.075,0.925,periodic,44,4,20,2.0
0.16666666666666666,0.8271263237350117,0.17287367626498842,3.4217574749407613,0.09166666666666666,0.9083333333333333,periodic,42,4,20,4.0
0.16666666666666666,0.8236476487102559,0.17635235128974416,3.4168607139473504,0.09166666666666666,0.9083333333333333,periodic,43,4,20,4.0
0.16666666666666666,0.8260154094934975,0.17398459050650256,3.4471519568054476,0.08333333333333333,0.9166666666666666,periodic,44,4,20,4.0
0.16666666666666666,0.827201142504643,0.17279885749535706,3.4411293279063444,0.1,0.9,periodic,42,4,20,6.0
0.16666666666666666,0.8237438475499862,0.1762561524500139,3.442038365050708,0.1,0.9,periodic,43,4,20,6.0
0.16666666666666666,0.8261506624369065,0.17384933756309354,3.4777884549934024,0.1,0.9,periodic,44,4,20,6.0
0.16666666666666666,0.8272531569218884,0.1727468430781117,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,4,20,8.0
0.16666666666666666,0.8237847144236193,0.17621528557638064,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,4,20,8.0
0.16666666666666666,0.8262421277592089,0.17375787224079092,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,4,20,8.0
0.25,0.9503327501584994,0.049667249841500664,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,4,40,0.0
0.25,0.9501573854102799,0.04984261458972013,3.6761739500996273,0.06666666666666667,0.9333333333333333,periodic,43,4,40,0.0
0.25,0.9499965927256214,0.050003407274378533,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,4,40,0.0
0.25,0.950402508484172,0.04959749151582802,3.3584516811662057,0.075,0.925,periodic,42,4,40,2.0
0.25,0.9502740756087166,0.0497259243912833,3.3459894845746345,0.075,0.925,periodic,43,4,40,2.0
0.25,0.9499965927256214,0.050003407274378533,3.3969433800655104,0.075,0.925,periodic,44,4,40,2.0
0.25,0.9507319861767177,0.049268013823282344,3.4217574749407613,0.09166666666666666,0.9083333333333333,periodic,42,4,40,4.0
0.25,0.9505140920967003,0.049485907903299535,3.4168607139473504,0.09166666666666666,0.9083333333333333,periodic,43,4,40,4.0
0.25,0.9503401060596958,0.049659893940304144,3.4471519568054476,0.08333333333333333,0.9166666666666666,periodic,44,4,40,4.0
0.25,0.9508068049463491,0.04919319505365097,3.4411293279063444,0.1,0.9,periodic,42,4,40,6.0
0.25,0.9506102909364306,0.049389709063569244,3.442038365050708,0.1,0.9,periodic,43,4,40,6.0
