avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.08125,0.06875,0.08125,0.7688215809200114,0.23117841907998873,2.4490524127155844,0.006415913654905872,-0.0010359246587173438,-0.46033852558549054,0.0,1.0,0.91875,0.24375,0.4875,0.5125,security_risk,73,1.371640234001461,8.572751462509132,scenario_stress,configs/scenario_stress.yaml
0.11875,0.09375,0.11875,0.5558917848264727,0.4441082151735273,2.4520689818988974,0.010939405115239428,0.007835529657536132,-2.0014012606049945,0.0,1.0,0.90625,0.225,0.46875,0.53125,security_margin,73,1.3387497610001446,8.367186006250904,scenario_stress,configs/scenario_stress.yaml
0.05,0.05,0.05,0.7762405700712207,0.2237594299287792,2.459188100954337,0.015175921518362959,0.014962438668699668,-0.4284721656944447,0.0,1.0,0.9,0.425,0.45625,0.54375,rollout_joint,73,38.6936257239995,241.8351607749969,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.806676667730353,0.19332333226964712,2.4628577462406938,0.0029589196804040013,-0.0005194021532393637,-0.4842261699125453,0.0,1.0,0.95,0.20625,0.51875,0.48125,periodic,74,1.2327679669997451,7.704799793748407,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7702174048074365,0.2297825951925634,2.452033610360123,0.007529342312059831,0.005244405730596387,-0.45124383342010227,0.0,1.0,0.95,0.3125,0.50625,0.49375,security_risk,74,1.257998993000001,7.862493706250007,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.5540982943016349,0.44590170569836507,2.471828633846001,0.01047725650057171,0.00066338921899914,-1.9912897282883588,0.0,1.0,0.9875,0.2,0.5,0.5,security_margin,74,1.258051806998992,7.862823793743701,scenario_stress,configs/scenario_stress.yaml
0.05625,0.05625,0.05625,0.8037106614309282,0.19628933856907177,2.4677676680505103,0.006152009787218729,0.00482916621626132,-0.4190518393604826,0.0,1.0,0.95,0.29375,0.475,0.525,rollout_joint,74,38.76683654399858,242.29272839999112,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1,0.11875,0.8069962428465193,0.19300375715348078,2.470286150263221,0.0038830800774612207,0.0012519607307772697,-0.4737063645761769,0.0,1.0,0.9,0.2375,0.48125,0.51875,periodic,75,1.488656785000785,9.304104906254906,scenario_stress,configs/scenario_stress.yaml
0.08125,0.075,0.08125,0.7696834540569302,0.2303165459430697,2.4499803934080946,0.0066857589818089605,0.0014292317370710988,-0.4568562009704098,0.0,1.0,0.9,0.2625,0.48125,0.51875,security_risk,75,1.3187089350012684,8.241930843757928,scenario_stress,configs/scenario_stress.yaml
0.11875,0.11875,0.11875,0.556715816511509,0.44328418348849097,2.456512009051605,0.009322583583122957,0.005014436194309918,-2.000782151408614,0.0,1.0,0.91875,0.175,0.4625,0.5375,security_margin,75,1.4388118329989084,8.992573956243177,scenario_stress,configs/scenario_stress.yaml
